group_name,group_value,metric,corr_with_class_f1,abs_corr,pair_count,row_count
source,FR1,pse_trend_curve_distance,-0.033069508513501246,0.033069508513501246,33,33
source,FR1,ndvi_q90_range_mean_gap,0.026324122866101817,0.026324122866101817,33,33
source,FR1,raw_ndvi_q90_range_mean_gap,0.026324122866101817,0.026324122866101817,33,33
source,FR1,raw_target_ndvi_q90_range_mean,-0.026324122866101814,0.026324122866101814,33,33
source,FR1,target_ndvi_q90_range_mean,-0.026324122866101814,0.026324122866101814,33,33
source,FR1,mmd,0.025077415885410237,0.025077415885410237,33,33
source,FR1,fisher_ratio_gap,0.024644727219967057,0.024644727219967057,33,33
source,FR1,curve_activity_range_gap,-0.02129763093314595,0.02129763093314595,33,33
source,FR1,global_curve_shift_mse,0.01604774508964849,0.01604774508964849,33,33
source,FR1,domain_bandwise_curve_mse,0.016047740443475875,0.016047740443475875,33,33
source,FR1,domain_ndvi_curve_mse,0.0018605043882929373,0.0018605043882929373,33,33
source,FR1,best_shifted_curve_mse,0.0016598337998902932,0.0016598337998902932,33,33
source,FR1,classwise_curve_shift_mse_mean,0.0011121307540684676,0.0011121307540684676,33,33
source,FR1,raw_source_ndvi_q90_range_mean,-3.5439094822081806e-16,3.5439094822081806e-16,33,33
source,FR1,raw_source_ndvi_q90_range_std,3.5439094822081806e-16,3.5439094822081806e-16,33,33
source,FR1,source_ndvi_q90_range_mean,-3.5439094822081806e-16,3.5439094822081806e-16,33,33
source,FR1,source_ndvi_q90_range_std,3.5439094822081806e-16,3.5439094822081806e-16,33,33
source,FR1,raw_source_class_curve_variance_mean,nan,nan,33,33
source,FR1,raw_source_curve_activity_range,nan,nan,33,33
source,FR1,raw_source_curve_spread,nan,nan,33,33
source,FR1,raw_source_fisher_ratio,nan,nan,33,33
source,FR1,source_class_curve_variance_mean,nan,nan,33,33
source,FR2,acf_distance,0.2569002117717689,0.2569002117717689,36,36
source,FR2,source_fisher_ratio,0.2558341186979851,0.2558341186979851,36,36
source,FR2,mmd,-0.25504267201261466,0.25504267201261466,36,36
source,FR2,raw_curve_spread_gap,0.2409921564923734,0.2409921564923734,36,36
source,FR2,raw_target_curve_spread,-0.2409921564923734,0.2409921564923734,36,36
source,FR2,curve_spread_gap,0.2367265057019571,0.2367265057019571,36,36
source,FR2,prototype_distance,-0.22671536582402863,0.22671536582402863,36,36
source,FR2,class_relative_curve_structure_corr,0.2199425993446198,0.2199425993446198,36,36
source,FR2,target_curve_spread,-0.21744729338315671,0.21744729338315671,36,36
source,FR2,domain_ndvi_curve_mse,0.20481407107665747,0.20481407107665747,36,36
source,FR2,relation_structure_distance,-0.20148031907164593,0.20148031907164593,36,36
source,FR2,source_curve_activity_range,-0.19440138923421563,0.19440138923421563,36,36
source,FR2,pse_early_curve_distance,-0.18197170124992504,0.18197170124992504,36,36
source,FR2,target_curve_activity_range,-0.1817382651606242,0.1817382651606242,36,36
source,FR2,class_relative_curve_structure_mse,-0.18052202165460604,0.18052202165460604,36,36
source,FR2,curve_activity_range_gap,0.1763049764934858,0.1763049764934858,36,36
source,FR2,raw_target_ndvi_q90_range_mean,0.16722066359385496,0.16722066359385496,36,36
source,FR2,target_ndvi_q90_range_mean,0.16722066359385496,0.16722066359385496,36,36
source,FR2,ndvi_q90_range_mean_gap,-0.16722066359385487,0.16722066359385487,36,36
source,FR2,raw_ndvi_q90_range_mean_gap,-0.16722066359385487,0.16722066359385487,36,36
source,FR2,pse_late_curve_distance,-0.16106131364915607,0.16106131364915607,36,36
source,FR2,pse_trend_curve_distance,-0.15690489784822215,0.15690489784822215,36,36
source,FR2,raw_curve_activity_range_gap,0.14834730450994596,0.14834730450994596,36,36
source,FR2,raw_target_curve_activity_range,-0.1483473045099459,0.1483473045099459,36,36
source,FR2,source_curve_spread,-0.12083039681153468,0.12083039681153468,36,36
source,FR2,pse_mid_curve_distance,-0.1126572518078265,0.1126572518078265,36,36
source,FR2,raw_target_class_curve_variance_mean,-0.10715012542220904,0.10715012542220904,36,36
source,FR2,target_class_curve_variance_mean,-0.10715012542220904,0.10715012542220904,36,36
source,FR2,class_curve_variance_mean_gap,0.10715012542220903,0.10715012542220903,36,36
source,FR2,raw_class_curve_variance_mean_gap,0.10715012542220903,0.10715012542220903,36,36
source,FR2,coral,0.10187083266603833,0.10187083266603833,36,36
source,FR2,classwise_curve_shift_mse_mean,-0.09377061419017474,0.09377061419017474,36,36
source,FR2,fisher_ratio_gap,0.061418245183596266,0.061418245183596266,36,36
source,FR2,raw_fisher_ratio_gap,0.055952972846790995,0.055952972846790995,36,36
source,FR2,raw_target_fisher_ratio,-0.055952972846790995,0.055952972846790995,36,36
source,FR2,domain_bandwise_curve_mse,-0.047548727494159435,0.047548727494159435,36,36
source,FR2,global_curve_shift_mse,-0.0475487259022162,0.0475487259022162,36,36
source,FR2,target_fisher_ratio,0.03629802763772941,0.03629802763772941,36,36
source,FR2,best_shifted_curve_mse,-0.018634944345406024,0.018634944345406024,36,36
source,FR2,raw_target_ndvi_q90_range_std,-0.00909618043212597,0.00909618043212597,36,36
source,FR2,target_ndvi_q90_range_std,-0.00909618043212597,0.00909618043212597,36,36
source,FR2,raw_source_ndvi_q90_range_mean,0.0,0.0,36,36
source,FR2,raw_source_ndvi_q90_range_std,0.0,0.0,36,36
source,FR2,source_ndvi_q90_range_mean,0.0,0.0,36,36
source,FR2,source_ndvi_q90_range_std,0.0,0.0,36,36
source,FR2,raw_source_class_curve_variance_mean,nan,nan,36,36
source,FR2,raw_source_curve_activity_range,nan,nan,36,36
source,FR2,raw_source_curve_spread,nan,nan,36,36
source,FR2,raw_source_fisher_ratio,nan,nan,36,36
source,FR2,source_class_curve_variance_mean,nan,nan,36,36
